id,name,timestamp,changePercent24Hr,explorer,symbol,priceUsd,maxSupply,rank,volumeUsd24Hr,vwap24Hr
powertrade-fuel,PowerTrade Fuel,2023-04-03 05:57:35,-0.1936312809665127,https://etherscan.io/token/0xC57d533c50bC22247d49a368880fb49a1caA39F7,PTF,0.0126418154486459,,784,149573.87708198838,0.012688230766356
nucleus-vision,Nitro Network,2023-04-03 05:57:35,-4.357025005530634,https://etherscan.io/token/0x809826cceab68c387726af962713b64cb5cb3cca,NCASH,3.96239986808e-05,,785,90386.99527888601,4.04185231512e-05
u-network,U Network,2023-04-03 05:57:35,23.352056293278164,https://etherscan.io/token/0x3543638ed4a9006e4840b105944271bcea15605d,UUU,2.69124058452e-05,,786,34619.96128021665,
fractal,Fractal,2023-04-03 05:57:35,-10.800531246161833,https://etherscan.io/token/0xF4d861575ecC9493420A3f5a14F85B13f0b50EB3,FCL,0.0161992778596618,465000000.0,787,24499.267199297356,0.0170653376000117
etherparty,Etherparty,2023-04-03 05:57:35,-4.15177516376915,https://etherscan.io/token/0xea38eaa3c86c8f9b751533ba2e562deb9acded40,FUEL,0.0002559581006587,,788,15994.839653842964,0.0002587938448398
eosdac,eosDAC,2023-04-03 05:57:35,-2.537021834362486,https://etherscan.io/token/0x7e9e431a0b8c4d532c745b1043c7fa29a48d4fba,EOSDAC,0.0003794147400419,,789,12323.53284070222,0.000381789655812
refinable,Refinable,2023-04-03 05:57:35,4.739952428452355,https://bscscan.com/token/0x4e6415a5727ea08aae4580057187923aec331227,FINE,0.005935799906097,,790,36639.42472750229,0.0060446943096424
nerve-finance,Nerve Finance,2023-04-03 05:57:35,0.3659575325485986,https://bscscan.com/token/0x42F6f551ae042cBe50C739158b4f0CAC0Edb9096,NRV,0.0052550135806547,100000000.0,791,13912.235218159043,0.0052467493552739
delphy,Delphy,2023-04-03 05:57:35,0.3774264920834818,https://etherscan.io/token/0x6c2adc2073994fb2ccc5032cc2906fa221e9b391,DPY,0.0038011290754593,,792,15534.508430655747,0.0037829138670055
red,RED,2023-04-03 05:57:35,1.6869561193022093,https://etherscan.io/token/0x76960dccd5a1fe799f7c29be9f19ceb4627aeb2f,RED,0.0017747343979422,,793,15567.120120510459,0.001764186896253
apyswap,APYSwap,2023-04-03 05:57:35,-0.7742677534585349,https://etherscan.io/token/0xf7413489c474ca4399eee604716c72879eea3615,APYS,0.0117727157749772,100000000.0,794,15222.164985457592,0.0118558865859408
sake-token,SakeToken,2023-04-03 05:57:35,1.423074379245259,https://etherscan.io/token/0x066798d9ef0833ccc719076Dab77199eCbd178b0,SAKE,0.0020794141272355,,795,10305.636991118601,0.0020624952784693
cappasity,Cappasity,2023-04-03 05:57:35,-2.22764314021941,https://etherscan.io/token/0x04f2e7221fdb1b52a68169b25793e51478ff0329,CAPP,0.0003106582821754,,796,164994.66550648,
ruff,Ruff,2023-04-03 05:57:35,-7.048668791829071,https://etherscan.io/token/0xf278c1ca969095ffddded020290cf8b5c424ace2,RUFF,0.0002073578286743,,797,52846.84147672833,0.0002202347331358
hashgard,Hashgard,2023-04-03 05:57:35,0.1041670103062847,https://etherscan.io/token/0x5c64031c62061865e5fd0f53d3cdaef80f72e99d,GARD,1.9891689561e-05,,798,11048.923757452365,1.99572951435e-05
medishares,MediShares,2023-04-03 05:57:35,0.6364103865156456,https://etherscan.io/token/0x66186008C1050627F979d464eABb258860563dbE,MDS,0.0001456258070167,,799,12495.749440398313,0.0001461126414463
formation-fi,Formation Fi,2023-04-03 05:57:35,-0.0955826248668905,https://etherscan.io/token/0x21381e026ad6d8266244f2a583b35f9e4413fa2a,FORM,0.0022854631978301,1000000000.0,800,65655.75509607131,0.0022840034416326
qbao,Qbao,2023-04-03 05:57:35,0.2857617846016149,https://explorer.qtum.org/token/QMUDYjQpjkxZjjfEdKznqsim7VMS5LZzqp,QBT,0.0023776477041721,,801,16084.220798150653,0.0023701309717907
iht-real-estate-protocol,IHT Real Estate Protocol,2023-04-03 05:57:35,0.0064910136185687,https://etherscan.io/token/0xEda8B016efA8b1161208Cf041cD86972eeE0F31E,IHT,0.0001524877164189,,802,12647.134884741665,0.0001525577392698
zeepin,Zeepin,2023-04-03 05:57:35,-1.5206818161468216,https://neotracker.io/asset/ac116d4b8d4ca55e6b6d4ecce2192039b51cccc5,ZPT,0.0002909103657582,,803,15613.461033382922,0.0002945869795574
agrello-delta,Agrello,2023-04-03 05:57:35,-2.682603174400408,https://etherscan.io/token/0x07e3c70653548B04f0A75970C1F81B4CBbFB606f,DLT,0.0011099159294331,,804,17801.971282428603,
bounty0x,Bounty0x,2023-04-03 05:57:35,-3.155442355193526,https://etherscan.io/token/0xd2d6158683aee4cc838067727209a0aaf4359de3,BNTY,0.0005919582183933,,805,14679.760131647516,0.0006042012318497
berry-data,Berry Data,2023-04-03 05:57:35,-3.0094121993560163,https://bscscan.com/token/0xf859Bf77cBe8699013d6Dbc7C2b926Aaf307F830,BRY,0.0632213628775844,7500000.0,806,51808.91229334027,0.0639250180812227
trinity-network-credit,Trinity Network Credit,2023-04-03 05:57:35,1.2678048196278833,https://neotracker.io/asset/08e8c4400f1af2c20c28e0018f29535eb85d15b6,TNC,0.000369331852058,,807,16996.830980488765,0.0003689412453947
genesis-shards,Genesis Shards,2023-04-03 05:57:35,-4.672538516842718,https://etherscan.io/token/0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112,GS,0.0098940206309854,,808,34704.75070955409,0.0100180558411626
energo,Energo,2023-04-03 05:57:35,-1.9236672552653091,https://explorer.qtum.org/token/d8dec2b605005749abbf4b060edad3070e23cf5c,TSL,0.0001792092538639,,809,12126.481580644588,0.0001810586877139
remme,Remme,2023-04-03 05:57:35,-1.2063408208055915,https://etherscan.io/token/0x83984d6142934bb535793a82adb0a46ef0f66b6d,REM,0.0001076279615664,,810,28460.32285443257,0.0001009897534584
hashcoin,HashCoin,2023-04-03 05:57:35,-3.196174602438107,https://etherscan.io/token/0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f,HSC,8.0116253245e-06,,811,12986.290800063636,8.11818563e-06
fanstime,FansTime,2023-04-03 05:57:35,-0.0287386856385939,https://etherscan.io/token/0x943ed852dadb5c3938ecdc6883718df8142de4c8,FTI,3.34349679003e-05,,812,71509.01324856072,3.34011628075e-05
gems-protocol,Gems ,2023-04-03 05:57:35,-1.5075296065368209,https://etherscan.io/token/0xc7bba5b765581efb2cdd2679db5bea9ee79b201f,GEM,7.90444035992e-05,,813,12807.974516904207,7.89893509768e-05
zeusshield,Zeusshield,2023-04-03 05:57:35,-2.7662589728767095,https://etherscan.io/token/0x7A41e0517a5ecA4FdbC7FbebA4D4c47B9fF6DC63,ZSC,7.07977950045e-05,,814,16516.93842532221,7.10294388988e-05
sentinel-chain,Sentinel Chain,2023-04-03 05:57:35,-1.771554367766974,https://etherscan.io/token/0xa13f0743951b4f6e3e3aa039f682e17279f52bc3,SENC,0.0003924091207864,,815,15810.005799084362,0.0003942170456077
filecash,Filecash,2023-04-03 05:57:35,-1.5323632032390697,https://fic.filscout.io/en,FIC,0.0025810540162425,2000000000.0,816,13331.2554884311,0.0026448762008138
aditus,Aditus,2023-04-03 05:57:35,-5.074770899829759,https://etherscan.io/token/0x8810c63470d38639954c6b41aac545848c46484a,ADI,0.0002774789823583,,817,19043.532952858568,
xsigma,xSigma,2023-04-03 05:57:35,-2.331675515460104,,SIG,0.0059556619451784,16816816.0,818,23911.30972009147,
step-finance,Step Finance,2023-04-03 05:57:35,2.373896220949803,https://explorer.solana.com/address/StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,STEP,0.0155852583714781,1000000000.0,819,50702.144050787196,0.0161048913792182
skincoin,SkinCoin,2023-04-03 05:57:35,58.71102728739868,https://etherscan.io/token/0x2bdc0d42996017fce214b21607a515da41a9e0c5,SKIN,0.0006416202718052,,820,12533.176343563046,
micromoney,MicroMoney,2023-04-03 05:57:35,-16.414765018302482,https://etherscan.io/token/0x8b1f49491477e0fb46a29fef53f1ea320d13c349,AMM,0.0033157823145045,,821,101383.67541864551,
goose-finance,Goose Finance,2023-04-03 05:57:35,0.3601182487343704,https://bscscan.com/token/0xF952Fc3ca7325Cc27D15885d37117676d25BfdA6,EGG,0.0253732199558563,,822,14959.660905553672,0.025255304642994
jetcoin,Jetcoin,2023-04-03 05:57:35,16.780876190711908,https://etherscan.io/token/0x8727c112c712c4a03371ac87a74dd6ab104af768,JET,0.0033297477882992,,823,55780.041269434005,
bitwhite,BitWhite,2023-04-03 05:57:35,-4.5649727143208345,http://62.210.53.73:6040/,BTW,0.0010840050378456,,824,61097.45293150075,
cvault-finance,cVault.finance,2023-04-03 05:57:35,-4.27692996739775,https://etherscan.io/token/0x62359ed7505efc61ff1d56fef82158ccaffa23d7,CORE,1.6287105973021643,,825,94504.36159387254,1.6595333714391518
decentral-games,Decentral Games [Old],2023-04-03 05:57:35,-6.354343476244846,https://etherscan.io/token/0xee06a81a695750e71a662b51066f2c74cf4478a0,DG,0.0299054792993292,1000000.0,826,18481.821126136743,0.0304332981791012
swerve,Swerve,2023-04-03 05:57:35,0.8358627702488814,https://etherscan.io/token/0xb8baa0e4287890a5f79863ab62b7f175cecbd433,SWRV,0.1137066251890173,,827,59697.686825599856,0.1123228887731094
olyseum,Olyseum,2023-04-03 05:57:35,-0.9115485048472473,https://etherscan.io/token/0x6595b8fd9c920c81500dca94e53cdc712513fb1f,OLY,0.000726482720214,5000000000.0,828,21007.12440592933,0.0007038779225352
gambit,Gambit,2023-04-03 05:57:35,0.3370163192623896,https://etherscan.io/token/0xf67451dc8421f0e0afeb52faa8101034ed081ed9,GAM,0.0011129205200828,,829,10887.094605798047,
apy-finance,APY.Finance,2023-04-03 05:57:35,-8.603394924987331,https://ethplorer.io/es/address/0x95a4492f028aa1fd432ea71146b433e7b4446611#chart=candlestick,APY,0.004284244890797,,830,32635.536723746867,
basis-cash,Basis Cash,2023-04-03 05:57:35,-4.179985643409114,https://etherscan.io/token/0x3449FC1Cd036255BA1EB19d65fF4BA2b8903A69a,BAC,0.0041640431859544,,831,27070.106473349213,0.0042622483100641
terra-luna,Terra Classic,2023-04-03 05:57:35,-3.594129172042025,https://finder.terra.money/,LUNC,0.0001218402545974,,832,9301433.278355094,0.4816079341880478
tidex-token,Tidex Token,2023-04-03 05:57:35,-0.1362557666353401,http://dev.pywaves.org/assets/3QvxP6YFBKpWJSMAfYtL8Niv8KmmKsnpb9uQwQpg8QN2,TDX,0.1001729642667299,150000000.0,833,564508.5449551562,0.1003057248075911
ellipsis,Ellipsis,2023-04-03 05:57:35,-0.2602876713819785,https://bscscan.com/token/0xA7f552078dcC247C2684336020c03648500C6d9F,EPS,0.2059473825146253,1000000000.0,834,293854.2391418506,
terrausd,TerraClassicUSD,2023-04-03 05:57:35,-2.51135298037273,https://finder.terra.money/,USTC,0.0211464916102151,,835,261303.16565403272,0.0213354884220545
sportx,SX Network,2023-04-03 05:57:35,-0.6799347759511811,https://etherscan.io/token/0x99fe3b1391503a1bc1788051347a1324bff41452,SX,0.1055821987549346,1000000000.0,836,260539.21591510257,0.1061629231296207
hotbit-token,Hotbit Token,2023-04-03 05:57:35,3.657272056064211,https://etherscan.io/token/0x6be61833fc4381990e82d7d4a9f4c9b3f67ea941,HTB,0.0037041580896633,,837,244716.26728697764,
beldex,Beldex,2023-04-03 05:57:35,-2.5201703672907954,https://explorer.beldex.io/,BDX,0.053976035152894,9900000000.0,838,207961.6210148628,
cargox,CargoX,2023-04-03 05:57:35,-2.540683013599866,https://etherscan.io/token/0xb6ee9668771a79be7967ee29a63d4184f8097143,CXO,0.0979136362886598,,839,182625.15290172194,
btc-standard-hashrate-token,Bitcoin Standard Hashrate Token,2023-04-03 05:57:35,0.4070613533539194,https://bscscan.com/token/0x78650b139471520656b9e7aa7a5e9276814a38e9,BTCST,0.6687586440516357,15000000.0,840,94097.17903249784,0.6740969179881731
bns-token,BNS Token,2023-04-03 05:57:35,-4.207644670310512,https://etherscan.io/token/0x695106ad73f506f9d0a9650a78019a93149ae07c,BNS,0.0003253902068133,,841,87399.4789784881,
mytoken,MyToken,2023-04-03 05:57:35,-11.000678773022813,https://etherscan.io/token/0x9b4e2b4b13d125238aa0480dd42b4f6fc71b37cc,MT,0.0001198739544594,,842,85214.23334868238,0.0001272615614712
dxsale-network,DxSale.Network,2023-04-03 05:57:35,0.4319328403034125,https://etherscan.io/token/0xF063fE1aB7a291c5d06a86e14730b00BF24cB589,SALE,0.17272074712172,89683486.0,843,84220.3635040219,0.1702031197947829
launchpool,Launchpool,2023-04-03 05:57:35,-6.538227366360566,https://etherscan.io/token/0x6149c26cd2f7b5ccdb32029af817123f6e37df5b,LPOOL,0.1565467760416666,10000000.0,844,74342.02714860988,0.16108204974658
naos-finance,NAOS Finance,2023-04-03 05:57:35,-5.2728842163762915,https://etherscan.io/token/0x4a615bb7166210cce20e6642a6f8fb5d4d044496,NAOS,0.0388810670242556,300000000.0,845,74020.65431052956,0.0443648200197333
premia,Premia,2023-04-03 05:57:35,-4.404252842821437,https://etherscan.io/token/0x6399C842dD2bE3dE30BF99Bc7D1bBF6Fa3650E70,PREMIA,0.7641475250062125,100000000.0,846,67695.17585143536,
adappter-token,Adappter Token,2023-04-03 05:57:35,-1.5167499608835417,https://etherscan.io/token/0xc314b0e758d5ff74f63e307a86ebfe183c95767b,ADP,0.0065860536835272,10000000000.0,847,63404.734635097935,0.0066101524077084
fegtoken,FEG Token,2023-04-03 05:57:35,-1.2061057114033518,https://etherscan.io/token/0x389999216860ab8e0175387a0c90e5c52522c945,FEG,0.0006437108246672,,848,61897.333684499376,0.0006609752148409
tokemak,Tokemak,2023-04-03 05:57:35,-8.9069027980159,https://etherscan.io/token/0x2e9d63788249371f1DFC918a52f8d799F4a38C94,TOKE,0.9451565808679024,100000000.0,849,59198.64565864098,0.9592338834100556
hxro,Hxro,2023-04-03 05:57:35,-1.6633141589434304,https://etherscan.io/token/0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3,HXRO,0.1354877224393388,,850,53581.18055659063,0.1403962168732771
mercurial-finance,Mercurial Finance,2023-04-03 05:57:35,-0.9541049675675982,,MER,0.0017785852553895,1000000000.0,851,52721.06293107582,0.0017677681092808
bitbook,BitBook,2023-04-03 05:57:35,-2.683028528372575,,BBT,0.0006831789331202,1000000000.0,852,48610.257002970844,0.0006964915282452
talken,Talken,2023-04-03 05:57:35,-1.8034075473114377,https://etherscan.io/token/0xCAabCaA4ca42e1d86dE1a201c818639def0ba7A7,TALK,0.1324222047099213,500000000.0,853,48535.3806235659,0.1334995097176688
bsc-station,BSCStation,2023-04-03 05:57:35,-2.9028960748026718,https://bscscan.com/token/0xbcb24afb019be7e93ea9c43b7e22bb55d5b7f45d,BSCS,0.0162449618844992,500000000.0,854,38113.36248895226,0.0162490304976882
chain-games,Chain Games,2023-04-03 05:57:35,-2.700492063167469,https://etherscan.io/token/0xC4C2614E694cF534D407Ee49F8E44D125E4681c4,CHAIN,0.022921749907626,500000000.0,855,36533.93981452239,0.0235129686687337
nafter,Nafter,2023-04-03 05:57:35,-3.8719964458240126,https://bscscan.com/token/0xd7730681b1dc8f6f969166b29d8a5ea8568616a3,NAFT,0.000784597459026,1000000000.0,856,31991.687699125905,0.0008039873199182
my-master-war,My Master War,2023-04-03 05:57:35,-2.9205584078323166,https://bscscan.com/token/0xf3147987a00d35eecc10c731269003ca093740ca,MAT,0.0040834899076357,100000000.0,857,30576.912679874753,0.004062789356063
seur,sEUR,2023-04-03 05:57:35,-0.1052641006866941,https://etherscan.io/token/0xd71ecff9342a5ced620049e616c5035f1db98620,SEUR,1.0781605362422777,132449310.0,858,29970.879092148632,
zelwin,Zelwin,2023-04-03 05:57:35,0.6195925025628227,https://etherscan.io/token/0x5319e86F0e41a06E49eb37046b8c11D78bcAd68C,ZLW,0.0345756826309552,300000000.0,859,26388.299781481557,0.0346927095499284
woonkly-power,Woonkly Power,2023-04-03 05:57:35,-0.662588864817893,https://bscscan.com/token/0x8b303d5bbfbbf46f1a4d9741e491e06986894e18,WOOP,0.0116845128879991,1000000000.0,860,25789.167217013608,0.0117427201609434
homeros,Homeros,2023-04-03 05:57:35,-3.966784090748281,https://etherscan.io/token/0xB1A30851E3f7d841b231B086479608e17198363A,HMR,0.0043889209312348,10000000000.0,861,24744.079563652245,0.0044103176863842
wall-street-games,Wall Street Games,2023-04-03 05:57:35,-0.6501980420186922,https://bscscan.com/token/0xa58950f05fea2277d2608748412bf9f802ea4901,WSG,1.9701786e-09,1000000000000000.0,862,24549.079616622486,2.0101445e-09
kirobo,Kirobo,2023-04-03 05:57:35,3.9473194479941323,https://etherscan.io/token/0xb1191f691a355b43542bea9b8847bc73e7abb137,KIRO,0.0083499749261314,2200000000.0,863,21711.671602726274,0.0082418279556875
card-starter,CARD.STARTER,2023-04-03 05:57:35,-2.3316755154594446,https://etherscan.io/token/0x3d6f0dea3ac3c607b3998e6ce14b6350721752d9,CARDS,0.3401835035540455,,864,20618.86233391425,
pinknode,Pinknode,2023-04-03 05:57:35,-2.552014884394936,https://etherscan.io/token/0xAF691508BA57d416f895e32a1616dA1024e882D2,PNODE,0.0014976486511053,200000000.0,865,20507.593523423187,0.0015816571517375
bitcoinx,BitcoinX,2023-04-03 05:57:35,-1.6072653518850306,https://bcx.info/,BCX,0.0002414518084272,210000000000.0,866,19800.929494421678,0.0002611440275841
pbtc35a,pBTC35A,2023-04-03 05:57:35,3.1372925627451282,https://etherscan.io/token/0xA8b12Cc90AbF65191532a12bb5394A714A46d358,PBTC35A,2.2665685700572444,,867,18939.55327346427,2.202490083640248
charli3,Charli3,2023-04-03 05:57:35,-2.3316755154596724,https://etherscan.io/token/0xf1a91C7d44768070F711c68f33A7CA25c8D30268,C3,0.010024603835543,100000000.0,868,18099.86330764165,
mixin,Mixin,2023-04-03 05:57:35,-1.3065941979982647,https://mixin.one/snapshots,XIN,272.38386287410145,1000000.0,869,18010.911708467185,273.57272178606013
xdefi-wallet,XDEFI Wallet,2023-04-03 05:57:35,-3.0478019023938834,https://etherscan.com/token/0x72b886d09c117654ab7da13a14d603001de0b777,XDEFI,0.1257169444378016,240000000.0,870,17819.803645344255,0.1284449462464585
dino,Dino,2023-04-03 05:57:35,-0.1145454103483946,https://polygonscan.com/token/0xaa9654becca45b5bdfa5ac646c939c62b527d394,DINO,0.0065112361661013,500000000.0,871,17159.710708917904,
tenset,Tenset,2023-04-03 05:57:35,3.6934629382780497,https://etherscan.io/token/0x7FF4169a6B5122b664c51c95727d87750eC07c84,10SET,0.5209990661521962,210000000.0,872,17157.8535365185,0.5191515700018411
tronpad,TRONPAD,2023-04-03 05:57:35,-10.094121348313282,https://bscscan.com/token/0x1bf7aedec439d6bfe38f8f9b20cf3dc99e3571c4,TRONPAD,0.0028718282193289,1000000000.0,873,17021.785348477482,0.0029925712389889
basis-share,Basis Share,2023-04-03 05:57:35,0.95828028981407,https://etherscan.io/token/0x106538CC16F938776c7c180186975BCA23875287,BAS,0.2163230707323834,,874,16430.3959258749,0.2160224669458018
polydoge,PolyDoge,2023-04-03 05:57:35,-6.418068899287091,https://polygonscan.com/token/0x8a953cfe442c5e8855cc6c61b1293fa648bae472,POLYDOGE,8.2783115e-09,868093485320190.0,875,16418.200331108223,8.6561296e-09
super-bitcoin,Super Bitcoin,2023-04-03 05:57:35,0.0909679725295918,http://block.superbtc.org/,SBTC,0.2843755387880638,21210000.0,876,16360.581462563885,0.2822998870767304
cryptozoon,CryptoZoon,2023-04-03 05:57:35,0.0408421171404055,https://bscscan.com/token/0x9d173e6c594f479b4d47001f8e6a95a7adda42bc,ZOON,0.000691202445386,,877,16328.443431111245,0.0006924486837885
lina,LINA,2023-04-03 05:57:35,-4.141312924920991,https://etherscan.io/token/0xc05d14442a510de4d3d71a3d316585aa0ce32b50,LINA,0.0106593944682283,,878,15939.834640504767,
blockcdn,BlockCDN,2023-04-03 05:57:35,-1.710442002786883,https://etherscan.io/token/0x1e797Ce986C3CFF4472F7D38d5C4aba55DfEFE40,BCDN,0.0004687848963353,,879,15934.618233427562,0.0004726295257981
sopay,SoPay,2023-04-03 05:57:35,1.953953225110609,https://etherscan.io/token/0x076641af1b8f06b7f8c92587156143c109002cbe,SOP,2.27024789503e-05,,880,15354.929420547003,2.2627354508e-05
kittenfinance,KittenFinance,2023-04-03 05:57:35,-3.0390012497249757,,KIF,24.38239809853354,42000.0,881,15278.42076145243,25.06560313345235
sashimi,Sashimi,2023-04-03 05:57:35,-6.175977302210257,,SASHIMI,0.006276523713667,,882,15264.648887746314,0.0066199209352022
lemochain,LemoChain,2023-04-03 05:57:35,-0.5378725480308354,https://etherscan.io/token/0x60c24407d01782c2175d32fe7c8921ed732371d1,LEMO,0.0001553268599538,,883,14892.681985468891,0.0001559599080748
mithril-share,Mithril Share,2023-04-03 05:57:35,-0.1207312602495126,https://etherscan.io/token/0x4b4d2e899658fb59b1d518b68fe836b100ee8958,MIS,0.257656720951913,,884,14813.869811871242,0.2569561457923218
lockchain,LockTrip,2023-04-03 05:57:35,1.7686590125295547,https://etherscan.io/token/0x5e3346444010135322268a4630d2ed5f8d09446c,LOC,0.8220644550599115,,885,14669.655774524586,0.8090401660027968
gsenetwork,GSENetwork,2023-04-03 05:57:35,0.1695569916596044,https://etherscan.io/token/0xe530441f4f73bDB6DC2fA5aF7c3fC5fD551Ec838,GSE,2.77400674289e-05,,886,14223.407523316875,2.78466284922e-05
safemars,Safemars,2023-04-03 05:57:35,1.1800817438353493,https://bscscan.com/token/0x3ad9594151886ce8538c1ff615efa2385a8c3a88,SAFEMARS,1.0177563e-08,1000000000000000.0,887,13723.085413492863,9.9707854e-09
bitcoin-god,Bitcoin God,2023-04-03 05:57:35,4.612753101662333,https://t.me/joinchat/HVP0kBBx-murObE3hpv7HA,GOD,2.055469367259258,21000000.0,888,13451.533175536757,2.0402183875940496
bitcoin-file,Bitcoin File,2023-04-03 05:57:35,-0.432548532933491,https://explorer.bitcoinfile.org/,BIFI,0.0005000685489492,,889,12537.71696765648,
delta-chain,DeltaChain,2023-04-03 05:57:35,-2.336737271272056,,DELTA,1.1854126671544671,,890,98.73894811086844,
bankera,Bankera,2023-04-03 05:57:35,-2.0020514561375844,https://etherscan.io/token/0xc80c5e40220172b36adee2c951f26f2a577810c5,BNK,0.2591175130223382,,891,1491.6099637130899,0.2609168168111252
ultiledger,Ultiledger,2023-04-03 05:57:35,-0.1212870825299746,https://etherscan.io/token/0xe884cc2795b9c45beeac0607da9539fd571ccf85,ULT,0.210745952572767,,892,4.2258356917986095,
aware,AWARE,2023-04-03 05:57:35,-2.682603174407142,https://etherscan.io/token/0xaa26931ebba45b69834eb35fe3315cab4b1e97fe,AT,0.8601848453106375,,893,6621.169624597195,0.9128392791350531
hackspace-capital,Hackspace Capital,2023-04-03 05:57:35,,https://etherscan.io/token/0x43567eb78638A55bbE51E9f9FB5B2D7AD1F125aa,HAC,0.6010371845631949,,894,2.282202741180073,2.284936762789169
dawn-protocol,Dawn Protocol,2023-04-03 05:57:35,-2.6826031744071397,https://etherscan.io/token/0x580c8520deda0a441522aeae0f9f7a5f29629afa,DAWN,1.7184273377447672,93468683.0,895,525.0776738820116,
bytecoin-bcn,Bytecoin,2023-04-03 05:57:35,-3.140467930088503,https://explorer.bytecoin.org/,BCN,0.0005513989157388,184470000000.0,896,8836.59016644543,0.0005711178072231
renbtc,renBTC,2023-04-03 05:57:35,-1.7601341153630237,https://etherscan.io/token/0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,RENBTC,27799.922331271653,13698.0,897,633.7270294636686,28121.772039131112
humanscape,Humanscape,2023-04-03 05:57:35,-0.7671369401724167,,HUM,0.09874143453564,,898,65.44671029329872,
nucypher,NuCypher,2023-04-03 05:57:35,-0.8006113203204687,https://etherscan.io/token/0x4fe83213d56308330ec302a8bd641f1d0113a4cc,NU,0.1183261017498659,1380688920.0,899,4789.966501961263,
xsgd,XSGD,2023-04-03 05:57:35,-0.013349352556401,https://etherscan.io/token/0x70e8de73ce538da2beed35d14187f6959a8eca96,XSGD,0.749,,900,24.717,0.749
ark,Ark,2023-04-03 05:57:35,-4.832577911573336,https://explorer.ark.io/,ARK,0.3196146792853472,,901,6952.317902061599,
neutrino-usd,Neutrino Index,2023-04-03 05:57:35,-0.1145454103493527,https://wavesexplorer.com/,XTN,0.9753831776819714,,902,8601.685855683823,
gifto,Gifto,2023-04-03 05:57:35,-4.395350607048773,https://etherscan.io/token/0xc5bbae50781be1669306b9e001eff57a2957b09d,GFT,0.0469810732600231,,903,203.12267023970986,0.0484740093553757
beefy-finance,Beefy Finance,2023-04-03 05:57:35,-0.4144773872863049,https://bscscan.com/token/0xCa3F508B8e4Dd382eE878A314789373D80A5190A,BIFI,492.2494541572566,80000.0,904,5156.039400670686,
revain,Revain,2023-04-03 05:57:35,-5.088175767945867,https://etherscan.io/token/0x48f775efbe4f5ece6e0df2f7b5932df56823b990,REV,0.0004606950106069,,905,1762.8370193220164,
dxdao,DXdao,2023-04-03 05:57:35,-3.6444709141031124,https://etherscan.io/token/0xa1d65E8fB6e87b60FECCBc582F7f97804B725521,DXD,742.6615798191024,,906,8008.984377240911,
namecoin,Namecoin,2023-04-03 05:57:35,-1.7499342679570387,https://namecoin.webbtc.com/,NMC,1.3977205755301103,,907,6009.20702791046,
blockport,Blockport,2023-04-03 05:57:35,,https://etherscan.io/token/0x327682779bab2bf4d1337e8974ab9de8275a7ca8,BPT,0.3444250583824477,,908,1115.6175862884243,
aion,Aion,2023-04-03 05:57:35,-2.3599374735829266,https://etherscan.io/token/0x4CEdA7906a5Ed2179785Cd3A40A69ee8bc99C466,AION,0.0386754441615905,,909,9021.374084904182,
sifchain,SifChain,2023-04-03 05:57:35,-2.331675515458902,https://etherscan.io/token/0x07bac35846e5ed502aa91adf6a9e7aa210f2dcbe,EROWAN,0.0068453753887482,,910,395.8064503528097,
polyswarm,PolySwarm,2023-04-03 05:57:35,-2.936460294083378,https://etherscan.io/token/0x9e46a38f5daabe8683e10793b06749eef7d733d1,NCT,0.0101040441347371,1885913075.0,911,86.18124781518917,0.009283994507098
apm-coin,apM Coin,2023-04-03 05:57:35,1.0973697287886082,https://etherscan.io/token/0xc8c424b91d8ce0137bab4b832b7f7d154156ba6c,APM,0.017130561488692,,912,2950.204228991905,
peercoin,Peercoin,2023-04-03 05:57:35,-4.808420579239016,https://chainz.cryptoid.info/ppc/,PPC,0.4796393975135684,,913,65.03910230283988,0.4881622350284809
civilization,Civilization,2023-04-03 05:57:35,-2.4594004858272402,https://etherscan.io/token/0x37fe0f067fa808ffbdd12891c0858532cfe7361d,CIV,0.0403945127775683,299882940.0,914,7912.964606294942,
eidoo,Eidoo,2023-04-03 05:57:35,1.313789891661356,https://etherscan.io/token/0xced4e93198734ddaff8492d525bd258d49eb388e,EDO,0.20667,,915,1835.5424833716247,
btse,BTSE,2023-04-03 05:57:35,-0.3073950465483928,https://blockstream.info/liquid/asset/b00b0ff0b11ebd47f7c6f57614c046dbbd204e84bf01178baf2be3713a206eb7,BTSE,2.2702,200000000.0,916,1002.988680489706,
vertcoin,Vertcoin,2023-04-03 05:57:35,-2.7874558356993324,https://bitinfocharts.com/vertcoin/,VTC,0.1280533400317475,84000000.0,917,6585.100290265434,0.1190671443033815
newyork-exchange,NewYork Exchange,2023-04-03 05:57:35,-1.8283142326794313,http://explorerscan.io/,NYE,1.1696058757533951,600000000.0,918,3081.240596679864,
invictus-hyperion-fund,Invictus Hyperion Fund,2023-04-03 05:57:35,-0.114545410349319,https://etherscan.io/token/0xaf1250fa68d7decd34fd75de8742bc03b29bd58e,IHF,0.0706218691861754,,919,199.71864605850402,0.0706771256533964
